"_time",user,cmdline,"remote_address","remote_port",name,"parent_name",md5,pid,ppid,path,"parent_path"
"2024-02-02T17:59:45.000+0300","","","88.221.132.145",80,"[System Process]"," ","",0,0,"",
"2024-02-02T17:59:45.000+0300","","","88.221.132.170",80,"[System Process]"," ","",0,0,"",
"2024-02-02T17:59:45.000+0300","","","88.221.132.98",80,"[System Process]"," ","",0,0,"",
"2024-02-02T17:59:45.000+0300","","","88.221.132.145",80,"[System Process]"," ","",0,0,"",
"2024-02-02T17:59:45.000+0300","","","52.184.213.21",443,"[System Process]"," ","",0,0,"",
"2024-02-02T17:59:45.000+0300","","","216.239.32.178",443,"[System Process]"," ","",0,0,"",
"2024-02-02T17:59:45.000+0300","","","64.233.161.97",443,"[System Process]"," ","",0,0,"",
"2024-02-02T17:59:45.000+0300","","","20.54.110.119",443,"[System Process]"," ","",0,0,"",
"2024-02-02T17:59:45.000+0300","","","142.251.141.42",443,"[System Process]"," ","",0,0,"",
"2024-02-02T17:59:45.000+0300","","","142.250.74.97",443,"[System Process]"," ","",0,0,"",
"2024-02-02T18:01:22.000+0300","NETWORK SERVICE","C:\Windows\system32\svchost.exe -k NetworkService -p","fe80::21c:42ff:fe00:18",53,"svchost.exe"," ",5742c75eb1112c79085c05b69d75c404,1796,744,"C:\Windows\System32\svchost.exe",
"2024-02-02T18:01:22.000+0300","","","2600:1901:0:38d7::",80,"[System Process]"," ","",0,0,"",
"2024-02-02T18:01:22.000+0300","","","74.125.205.198",443,"[System Process]"," ","",0,0,"",
"2024-02-02T18:01:22.000+0300","","","64.233.164.94",443,"[System Process]"," ","",0,0,"",
"2024-02-02T18:01:22.000+0300","","","142.250.74.100",443,"[System Process]"," ","",0,0,"",
"2024-02-02T18:01:22.000+0300","","","142.250.187.98",443,"[System Process]"," ","",0,0,"",
"2024-02-02T18:01:22.000+0300","","","108.177.14.119",443,"[System Process]"," ","",0,0,"",
"2024-02-02T18:01:22.000+0300","","","64.233.161.94",80,"[System Process]"," ","",0,0,"",
"2024-02-02T18:01:22.000+0300","","","142.251.140.14",443,"[System Process]"," ","",0,0,"",
"2024-02-02T18:01:22.000+0300","","","142.250.187.163",443,"[System Process]"," ","",0,0,"",
"2024-02-02T18:01:22.000+0300","","","142.251.141.42",443,"[System Process]"," ","",0,0,"",
"2024-02-02T18:01:22.000+0300","","","88.221.132.177",80,"[System Process]"," ","",0,0,"",
"2024-02-02T18:01:22.000+0300","","","88.221.132.208",80,"[System Process]"," ","",0,0,"",
"2024-02-02T18:01:22.000+0300","","","35.244.181.201",443,"[System Process]"," ","",0,0,"",
"2024-02-02T18:01:22.000+0300","","","2.23.154.81",80,"[System Process]"," ","",0,0,"",
"2024-02-02T18:01:22.000+0300","","","192.229.221.95",80,"[System Process]"," ","",0,0,"",
"2024-02-02T18:01:22.000+0300","","","34.107.243.93",443,"[System Process]"," ","",0,0,"",
"2024-02-02T18:01:22.000+0300","","","34.149.100.209",443,"[System Process]"," ","",0,0,"",
"2024-02-02T18:01:22.000+0300","","","34.107.221.82",80,"[System Process]"," ","",0,0,"",
"2024-02-02T18:01:22.000+0300","","","34.107.221.82",80,"[System Process]"," ","",0,0,"",
"2024-02-02T18:01:22.000+0300","","","34.117.237.239",443,"[System Process]"," ","",0,0,"",
"2024-02-02T18:12:39.000+0300",johndoe,"""C:\Program Files\Mozilla Firefox\firefox.exe""","142.250.74.110",443,"firefox.exe"," ",a29f01819e9054f8db89a4c65d3eac17,8556,8536,"C:\Program Files\Mozilla Firefox\firefox.exe",
"2024-02-02T18:12:39.000+0300","NETWORK SERVICE","C:\Windows\system32\svchost.exe -k NetworkService -p","fe80::21c:42ff:fe00:18",53,"svchost.exe"," ",5742c75eb1112c79085c05b69d75c404,1796,744,"C:\Windows\System32\svchost.exe",
"2024-02-02T18:12:39.000+0300","NETWORK SERVICE","C:\Windows\system32\svchost.exe -k NetworkService -p","fe80::21c:42ff:fe00:18",53,"svchost.exe"," ",5742c75eb1112c79085c05b69d75c404,1796,744,"C:\Windows\System32\svchost.exe",
"2024-02-02T18:00:17.000+0300",johndoe,"""C:\Program Files\Mozilla Firefox\firefox.exe""","157.240.205.35",443,"firefox.exe"," ",a29f01819e9054f8db89a4c65d3eac17,8556,8536,"C:\Program Files\Mozilla Firefox\firefox.exe",
"2024-02-02T18:00:17.000+0300",johndoe,"""C:\Program Files\Mozilla Firefox\firefox.exe""","142.251.140.14",443,"firefox.exe"," ",a29f01819e9054f8db89a4c65d3eac17,8556,8536,"C:\Program Files\Mozilla Firefox\firefox.exe",
"2024-02-02T18:00:17.000+0300","NETWORK SERVICE","C:\Windows\System32\svchost.exe -k NetworkService -p -s DoSvc","184.30.26.67",443,"svchost.exe"," ",5742c75eb1112c79085c05b69d75c404,4284,744,"C:\Windows\System32\svchost.exe",
"2024-02-02T18:00:17.000+0300","NETWORK SERVICE","C:\Windows\System32\svchost.exe -k NetworkService -p -s DoSvc","2.19.198.176",80,"svchost.exe"," ",5742c75eb1112c79085c05b69d75c404,4284,744,"C:\Windows\System32\svchost.exe",
"2024-02-02T18:00:17.000+0300","NETWORK SERVICE","C:\Windows\System32\svchost.exe -k NetworkService -p -s DoSvc","2.19.198.146",80,"svchost.exe"," ",5742c75eb1112c79085c05b69d75c404,4284,744,"C:\Windows\System32\svchost.exe",
"2024-02-02T18:00:17.000+0300","NETWORK SERVICE","C:\Windows\System32\svchost.exe -k NetworkService -p -s DoSvc","184.30.26.67",443,"svchost.exe"," ",5742c75eb1112c79085c05b69d75c404,4284,744,"C:\Windows\System32\svchost.exe",
"2024-02-02T18:00:17.000+0300","NETWORK SERVICE","C:\Windows\System32\svchost.exe -k NetworkService -p -s DoSvc","23.32.239.65",80,"svchost.exe"," ",5742c75eb1112c79085c05b69d75c404,4284,744,"C:\Windows\System32\svchost.exe",
"2024-02-02T18:00:17.000+0300","NETWORK SERVICE","C:\Windows\System32\svchost.exe -k NetworkService -p -s DoSvc","23.32.239.65",80,"svchost.exe"," ",5742c75eb1112c79085c05b69d75c404,4284,744,"C:\Windows\System32\svchost.exe",
"2024-02-02T18:00:17.000+0300","NETWORK SERVICE","C:\Windows\System32\svchost.exe -k NetworkService -p -s DoSvc","23.32.239.65",80,"svchost.exe"," ",5742c75eb1112c79085c05b69d75c404,4284,744,"C:\Windows\System32\svchost.exe",
"2024-02-02T18:00:17.000+0300","NETWORK SERVICE","C:\Windows\System32\svchost.exe -k NetworkService -p -s DoSvc","184.30.26.67",443,"svchost.exe"," ",5742c75eb1112c79085c05b69d75c404,4284,744,"C:\Windows\System32\svchost.exe",
"2024-02-02T18:00:17.000+0300","NETWORK SERVICE","C:\Windows\System32\svchost.exe -k NetworkService -p -s DoSvc","184.30.26.67",443,"svchost.exe"," ",5742c75eb1112c79085c05b69d75c404,4284,744,"C:\Windows\System32\svchost.exe",
"2024-02-02T18:00:17.000+0300","NETWORK SERVICE","C:\Windows\System32\svchost.exe -k NetworkService -p -s DoSvc","184.30.26.67",443,"svchost.exe"," ",5742c75eb1112c79085c05b69d75c404,4284,744,"C:\Windows\System32\svchost.exe",
"2024-02-02T18:00:17.000+0300","","","40.79.189.58",443,"[System Process]"," ","",0,0,"",
"2024-02-02T18:00:17.000+0300","","","2.23.154.81",80,"[System Process]"," ","",0,0,"",
"2024-02-02T18:00:17.000+0300","","","2.23.154.81",80,"[System Process]"," ","",0,0,"",
"2024-02-02T18:00:17.000+0300","","","2.19.198.162",80,"[System Process]"," ","",0,0,"",
"2024-02-02T18:00:17.000+0300","","","2.19.198.178",80,"[System Process]"," ","",0,0,"",
"2024-02-02T18:00:17.000+0300","","","2.19.198.163",80,"[System Process]"," ","",0,0,"",
"2024-02-02T18:00:17.000+0300","","","2.19.198.154",80,"[System Process]"," ","",0,0,"",
"2024-02-02T18:00:17.000+0300","","","13.85.23.206",443,"[System Process]"," ","",0,0,"",
"2024-02-02T18:00:17.000+0300","","","88.221.18.57",80,"[System Process]"," ","",0,0,"",
"2024-02-02T18:23:56.000+0300","NETWORK SERVICE","C:\Windows\system32\svchost.exe -k NetworkService -p","fe80::21c:42ff:fe00:18",53,"svchost.exe"," ",5742c75eb1112c79085c05b69d75c404,1796,744,"C:\Windows\System32\svchost.exe",
"2024-02-02T18:23:56.000+0300","NETWORK SERVICE","C:\Windows\system32\svchost.exe -k NetworkService -p","fe80::21c:42ff:fe00:18",53,"svchost.exe"," ",5742c75eb1112c79085c05b69d75c404,1796,744,"C:\Windows\System32\svchost.exe",
"2024-02-02T18:23:56.000+0300",SYSTEM,"C:\Windows\CCM\CcmExec.exe","103.224.182.207",443,"CcmExec.exe"," ",9e72dc23c2a55ce79fbed953fc77cd22,716,744,"C:\Windows\CCM\CcmExec.exe",
"2024-02-02T18:23:56.000+0300","","","142.250.74.130",443,"[System Process]"," ","",0,0,"",
"2024-02-02T18:23:56.000+0300","","","209.85.233.119",443,"[System Process]"," ","",0,0,"",
"2024-02-02T18:27:10.000+0300",SYSTEM,"C:\Windows\system32\svchost.exe -k netsvcs -p -s wlidsvc","192.229.221.95",80,"svchost.exe"," ",5742c75eb1112c79085c05b69d75c404,4084,744,"C:\Windows\System32\svchost.exe",
"2024-02-02T18:15:21.000+0300","","","142.250.74.110",443,"[System Process]"," ","",0,0,"",
"2024-02-02T18:16:25.000+0300","","","52.239.237.4",443,"[System Process]"," ","",0,0,"",
"2024-02-02T18:09:58.000+0300",johndoe,"""C:\Users\johndoe\AppData\Roaming\Telegram Desktop\Telegram.exe"" ","149.154.167.35",443,"Telegram.exe"," ","",8112,5380,"C:\Users\johndoe\AppData\Roaming\Telegram Desktop\Telegram.exe",
"2024-02-02T18:09:58.000+0300","","","149.154.167.35",80,"[System Process]"," ","",0,0,"",
"2024-02-02T18:09:58.000+0300","","","149.154.167.35",80,"[System Process]"," ","",0,0,"",
"2024-02-02T18:09:58.000+0300","","","149.154.167.35",443,"[System Process]"," ","",0,0,"",
"2024-02-02T18:09:58.000+0300","","","149.154.167.35",443,"[System Process]"," ","",0,0,"",
"2024-02-02T18:21:15.000+0300",SYSTEM,"C:\Windows\System32\svchost.exe -k netsvcs -p -s BITS","103.224.182.207",443,"svchost.exe"," ",5742c75eb1112c79085c05b69d75c404,11728,744,"C:\Windows\System32\svchost.exe",
"2024-02-02T18:21:15.000+0300",johndoe,"""C:\Program Files\Mozilla Firefox\firefox.exe""","142.250.74.130",443,"firefox.exe"," ",a29f01819e9054f8db89a4c65d3eac17,8556,8536,"C:\Program Files\Mozilla Firefox\firefox.exe",
"2024-02-02T18:21:15.000+0300",johndoe,"""C:\Program Files\Mozilla Firefox\firefox.exe""","173.194.15.138",443,"firefox.exe"," ",a29f01819e9054f8db89a4c65d3eac17,8556,8536,"C:\Program Files\Mozilla Firefox\firefox.exe",
"2024-02-02T18:21:15.000+0300",johndoe,"""C:\Program Files\Mozilla Firefox\firefox.exe""","173.194.15.138",443,"firefox.exe"," ",a29f01819e9054f8db89a4c65d3eac17,8556,8536,"C:\Program Files\Mozilla Firefox\firefox.exe",
"2024-02-02T18:21:15.000+0300","NETWORK SERVICE","C:\Windows\system32\svchost.exe -k NetworkService -p","fe80::21c:42ff:fe00:18",53,"svchost.exe"," ",5742c75eb1112c79085c05b69d75c404,1796,744,"C:\Windows\System32\svchost.exe",
"2024-02-02T18:21:15.000+0300","","","103.224.182.207",443,"[System Process]"," ","",0,0,"",
"2024-02-02T18:21:15.000+0300","","","103.224.182.207",443,"[System Process]"," ","",0,0,"",
"2024-02-02T18:07:17.000+0300","","","142.250.74.99",80,"[System Process]"," ","",0,0,"",
